,Id,field,age,type,harvest_year,harvest_month,production,month,year,temperature,dewpoint,windspeed,Soilwater_L1,Soilwater_L2,Soilwater_L3,Soilwater_L4,Precipitation
1485,529,6,22,5,2008,6,0.192578125,6,2008,26.362,24.078000000000003,1.6947,0.3494,0.34981,0.35212,0.3581,175.52
1486,4816,6,7,5,2008,6,0.0986031746031746,6,2008,26.362,24.078000000000003,1.6947,0.3494,0.34981,0.35212,0.3581,175.52
1487,530,6,22,5,2008,7,0.15401785714285715,7,2008,26.96,23.436,1.8285,0.31622,0.3155,0.31649,0.33145,68.148
1488,531,6,22,5,2008,8,0.4520089285714286,8,2008,27.453000000000003,23.642,1.9141,0.31484,0.31377,0.31361999999999995,0.31856999999999996,82.902
1489,4817,6,7,5,2008,8,0.4832063492063492,8,2008,27.453000000000003,23.642,1.9141,0.31484,0.31377,0.31361999999999995,0.31856999999999996,82.902
1490,532,6,22,5,2008,9,0.6518973214285714,9,2008,28.16,23.651999999999997,2.2509,0.29725999999999997,0.29568,0.29746,0.30689,115.79
1491,4818,6,7,5,2008,9,0.3520634920634921,9,2008,28.16,23.651999999999997,2.2509,0.29725999999999997,0.29568,0.29746,0.30689,115.79
1492,533,6,22,5,2008,10,0.4501674107142857,10,2008,28.803,22.761999999999997,2.4395,0.26737,0.26711,0.27428,0.29188000000000003,172.65
1493,4819,6,7,5,2008,10,0.2032063492063492,10,2008,28.803,22.761999999999997,2.4395,0.26737,0.26711,0.27428,0.29188000000000003,172.65
1494,534,6,22,5,2008,11,0.23671875,11,2008,29.429000000000002,22.365,2.4118,0.2335,0.23134000000000002,0.24514,0.27514,88.508
1495,4820,6,7,5,2008,11,0.09822222222222222,11,2008,29.429000000000002,22.365,2.4118,0.2335,0.23134000000000002,0.24514,0.27514,88.508
1496,535,6,22,5,2008,12,0.3786830357142857,12,2008,27.397,23.956999999999997,1.9059,0.31581,0.31124,0.30249000000000004,0.28295,206.52
1497,4821,6,7,5,2008,12,0.12425396825396827,12,2008,27.397,23.956999999999997,1.9059,0.31581,0.31124,0.30249000000000004,0.28295,206.52
1498,536,6,23,5,2009,1,0.11729910714285716,1,2009,26.739,24.073,2.0401,0.3312,0.32955,0.32504,0.31106,302.09
1499,4822,6,8,5,2009,1,0.03352380952380953,1,2009,26.739,24.073,2.0401,0.3312,0.32955,0.32504,0.31106,302.09
1500,537,6,23,5,2009,2,0.052287946428571416,2,2009,26.046,24.323,1.9628,0.35603,0.35539,0.35296,0.3443,431.57
1501,4823,6,8,5,2009,2,0.02666666666666667,2,2009,26.046,24.323,1.9628,0.35603,0.35539,0.35296,0.3443,431.57
1502,538,6,23,5,2009,3,0.10011160714285716,3,2009,26.098000000000003,24.605,1.8023,0.36148,0.36146999999999996,0.36171,0.36436999999999997,569.9
1503,4824,6,8,5,2009,3,0.10190476190476193,3,2009,26.098000000000003,24.605,1.8023,0.36148,0.36146999999999996,0.36171,0.36436999999999997,569.9
1504,539,6,23,5,2009,4,0.08258928571428571,4,2009,26.163,24.311999999999998,1.6698,0.35356,0.35319,0.35328000000000004,0.35701,468.59
1505,4825,6,8,5,2009,4,0.08733333333333335,4,2009,26.163,24.311999999999998,1.6698,0.35356,0.35319,0.35328000000000004,0.35701,468.59
1506,540,6,23,5,2009,5,0.05061383928571428,5,2009,25.988000000000003,24.468000000000004,1.5193,0.36463,0.36457,0.36485,0.36558,544.7
1507,4826,6,8,5,2009,5,0.05146031746031746,5,2009,25.988000000000003,24.468000000000004,1.5193,0.36463,0.36457,0.36485,0.36558,544.7
1508,541,6,23,5,2009,6,0.1663504464285714,6,2009,26.226999999999997,24.388,1.8308,0.35512,0.35533000000000003,0.35533000000000003,0.36351,332.74
1509,4827,6,8,5,2009,6,0.02398189484126985,6,2009,26.226999999999997,24.388,1.8308,0.35512,0.35533000000000003,0.35533000000000003,0.36351,332.74
1510,542,6,23,5,2009,7,0.27310267857142856,7,2009,26.855999999999998,23.833000000000002,2.0467,0.32642,0.32684,0.32925,0.34176999999999996,85.615
1511,4828,6,8,5,2009,7,0.1171327583504762,7,2009,26.855999999999998,23.833000000000002,2.0467,0.32642,0.32684,0.32925,0.34176999999999996,85.615
1512,543,6,23,5,2009,8,0.2732700892857142,8,2009,28.183000000000003,22.872,2.1847,0.27818000000000004,0.27934000000000003,0.29024,0.31346,62.841
1513,4829,6,8,5,2009,8,0.09454987472444444,8,2009,28.183000000000003,22.872,2.1847,0.27818000000000004,0.27934000000000003,0.29024,0.31346,62.841
1514,544,6,23,5,2009,9,0.6226562499999999,9,2009,29.308000000000003,21.729,2.5489,0.2326,0.23947,0.26456999999999997,0.28946,65.107
1515,4830,6,8,5,2009,9,0.15203174603174605,9,2009,29.308000000000003,21.729,2.5489,0.2326,0.23947,0.26456999999999997,0.28946,65.107
1516,545,6,23,5,2009,10,0.4679687499999999,10,2009,30.125999999999998,21.069000000000003,2.5929,0.21379,0.21973,0.24629,0.27083,70.557
1517,4831,6,8,5,2009,10,0.333936507936508,10,2009,30.125999999999998,21.069000000000003,2.5929,0.21379,0.21973,0.24629,0.27083,70.557
1518,546,6,23,5,2009,11,0.5580915178571428,11,2009,30.316,21.125999999999998,2.7968,0.20720999999999998,0.21474000000000001,0.24095,0.25753000000000004,48.458999999999996
1519,4832,6,8,5,2009,11,0.21222222222222226,11,2009,30.316,21.125999999999998,2.7968,0.20720999999999998,0.21474000000000001,0.24095,0.25753000000000004,48.458999999999996
1520,547,6,23,5,2009,12,0.4044642857142857,12,2009,28.493000000000002,23.076,2.4824,0.25777,0.24853000000000003,0.23365,0.24841,298.13
1521,4833,6,8,5,2009,12,0.1013968253968254,12,2009,28.493000000000002,23.076,2.4824,0.25777,0.24853000000000003,0.23365,0.24841,298.13
1522,548,6,24,5,2010,1,0.05463169642857142,1,2010,27.017,23.976999999999997,2.1748,0.31224,0.30708,0.28991,0.25411,309.83
1523,4834,6,9,5,2010,1,0.05498412698412698,1,2010,27.017,23.976999999999997,2.1748,0.31224,0.30708,0.28991,0.25411,309.83
1524,549,6,24,5,2010,2,0.11875,2,2010,27.484,24.691999999999997,2.5474,0.3424,0.34057,0.3348,0.30501999999999996,349.49
1525,4835,6,9,5,2010,2,0.11990476190476193,2,2010,27.484,24.691999999999997,2.5474,0.3424,0.34057,0.3348,0.30501999999999996,349.49
1526,550,6,24,5,2010,3,0.05797991071428571,3,2010,27.87,24.749000000000002,2.1424,0.33339,0.33238,0.33091,0.32778,257.27
1527,4836,6,9,5,2010,3,0.09507936507936507,3,2010,27.87,24.749000000000002,2.1424,0.33339,0.33238,0.33091,0.32778,257.27
1528,551,6,24,5,2010,4,0.059430803571428575,4,2010,26.886,25.393,1.8086,0.36484,0.36473,0.36498,0.36409,444.87
1529,4837,6,9,5,2010,4,0.1584761904761905,4,2010,26.886,25.393,1.8086,0.36484,0.36473,0.36498,0.36409,444.87
1530,552,6,24,5,2010,5,0.035658482142857134,5,2010,27.469,25.451999999999998,1.7407,0.35453,0.35422,0.35377,0.35774,278.15
1531,4838,6,9,5,2010,5,0.11911111111111113,5,2010,27.469,25.451999999999998,1.7407,0.35453,0.35422,0.35377,0.35774,278.15
1532,553,6,24,5,2010,6,0.060937499999999985,6,2010,27.253,24.351999999999997,1.7718,0.33685,0.33685,0.33836,0.35793,98.11200000000001
1533,4839,6,9,5,2010,6,0.06603174603174604,6,2010,27.253,24.351999999999997,1.7718,0.33685,0.33685,0.33836,0.35793,98.11200000000001
1534,554,6,24,5,2010,7,0.19263392857142855,7,2010,27.302,24.372,1.8109,0.3407,0.34063000000000004,0.34203,0.34591,149.57
1535,4840,6,9,5,2010,7,0.12295238095238098,7,2010,27.302,24.372,1.8109,0.3407,0.34063000000000004,0.34203,0.34591,149.57
1536,555,6,24,5,2010,8,0.302734375,8,2010,28.005,23.394000000000002,1.9233,0.29158,0.2921,0.30096999999999996,0.32519000000000003,123.76
1537,4841,6,9,5,2010,8,0.1963492063492064,8,2010,28.005,23.394000000000002,1.9233,0.29158,0.2921,0.30096999999999996,0.32519000000000003,123.76
1538,556,6,24,5,2010,9,0.465736607142857,9,2010,28.698,22.975,2.1995,0.25806,0.259,0.27039,0.29756,78.95100000000001
1539,4842,6,9,5,2010,9,0.17980952380952386,9,2010,28.698,22.975,2.1995,0.25806,0.259,0.27039,0.29756,78.95100000000001
1540,557,6,24,5,2010,10,0.3848772321428571,10,2010,29.505,22.377,2.3683,0.22691,0.22705,0.24420999999999998,0.27608,116.69
1541,4843,6,9,5,2010,10,0.6179047619047617,10,2010,29.505,22.377,2.3683,0.22691,0.22705,0.24420999999999998,0.27608,116.69
1542,558,6,24,5,2010,11,0.7888950892857143,11,2010,28.674,23.104,2.2016,0.26646,0.26182,0.25206,0.26328,111.99
1543,4844,6,9,5,2010,11,0.22165079365079365,11,2010,28.674,23.104,2.2016,0.26646,0.26182,0.25206,0.26328,111.99
1544,559,6,24,5,2010,12,0.27533482142857146,12,2010,27.234,23.781,2.0187,0.3016,0.2969,0.2847,0.26574000000000003,243.24
1545,4845,6,9,5,2010,12,0.08990476190476193,12,2010,27.234,23.781,2.0187,0.3016,0.2969,0.2847,0.26574000000000003,243.24
1546,560,6,25,5,2011,1,0.19017857142857145,1,2011,25.775,23.954,1.9864,0.3433,0.34052,0.33050999999999997,0.29845,438.87
1547,4846,6,11,5,2011,1,0.011142857142857142,1,2011,25.775,23.954,1.9864,0.3433,0.34052,0.33050999999999997,0.29845,438.87
1548,561,6,25,5,2011,2,0.07075892857142856,2,2011,25.851999999999997,24.05,1.9486,0.35675999999999997,0.35655,0.35662,0.35459,573.15
1549,4847,6,11,5,2011,2,0.028412698412698414,2,2011,25.851999999999997,24.05,1.9486,0.35675999999999997,0.35655,0.35662,0.35459,573.15
1550,562,6,25,5,2011,3,0.03415178571428571,3,2011,25.978,24.304000000000002,1.8727,0.3579,0.35777,0.35746999999999995,0.35955,538.52
1551,4848,6,11,5,2011,3,0.066984126984127,3,2011,25.978,24.304000000000002,1.8727,0.3579,0.35777,0.35746999999999995,0.35955,538.52
1552,563,6,25,5,2011,4,0.015401785714285713,4,2011,25.965,24.528000000000002,1.7745,0.36572,0.36572,0.36638000000000004,0.36694,381.49
1553,4849,6,11,5,2011,4,0.10692063492063493,4,2011,25.965,24.528000000000002,1.7745,0.36572,0.36572,0.36638000000000004,0.36694,381.49
1554,564,6,25,5,2011,5,0.02762276785714285,5,2011,26.616,24.9,1.7665,0.35877,0.35871,0.35917,0.36356,326.23
1555,4850,6,11,5,2011,5,0.17603174603174607,5,2011,26.616,24.9,1.7665,0.35877,0.35871,0.35917,0.36356,326.23
1556,565,6,25,5,2011,6,0.03666294642857143,6,2011,27.035,24.076,1.9929,0.32748,0.32718,0.32818,0.34274,98.758
1557,4851,6,11,5,2011,6,0.16644444444444445,6,2011,27.035,24.076,1.9929,0.32748,0.32718,0.32818,0.34274,98.758
1558,566,6,25,5,2011,7,0.15625,7,2011,26.866999999999997,23.523000000000003,1.8927,0.32176,0.32159,0.32300999999999996,0.32665,152.31
1559,4852,6,11,5,2011,7,0.12076190476190475,7,2011,26.866999999999997,23.523000000000003,1.8927,0.32176,0.32159,0.32300999999999996,0.32665,152.31
1560,567,6,25,5,2011,8,0.13030133928571427,8,2011,27.929000000000002,23.285999999999998,2.0728,0.28785,0.28758,0.29375,0.31116,189.26
1561,4853,6,11,5,2011,8,0.36247619047619056,8,2011,27.929000000000002,23.285999999999998,2.0728,0.28785,0.28758,0.29375,0.31116,189.26
1562,568,6,25,5,2011,9,0.2988839285714286,9,2011,29.255,22.500999999999998,2.2889,0.24996999999999997,0.25185,0.26691,0.29081,94.524
1563,4854,6,11,5,2011,9,0.17485714285714285,9,2011,29.255,22.500999999999998,2.2889,0.24996999999999997,0.25185,0.26691,0.29081,94.524
1564,569,6,25,5,2011,10,0.3633370535714286,10,2011,29.64,21.883000000000003,2.3207,0.22266999999999998,0.22380999999999998,0.24006999999999998,0.27185,248.46
1565,4855,6,11,5,2011,10,0.23787301587301596,10,2011,29.64,21.883000000000003,2.3207,0.22266999999999998,0.22380999999999998,0.24006999999999998,0.27185,248.46
1566,570,6,25,5,2011,11,0.20362723214285716,11,2011,29.149,22.168000000000003,2.3215,0.24334,0.2408,0.24341999999999997,0.25981,168.96
1567,4856,6,11,5,2011,11,0.5580634920634919,11,2011,29.149,22.168000000000003,2.3215,0.24334,0.2408,0.24341999999999997,0.25981,168.96
1568,571,6,25,5,2011,12,0.462109375,12,2011,29.923000000000002,21.476999999999997,2.65,0.21709,0.21786999999999998,0.233,0.25054,161.4
1569,4857,6,11,5,2011,12,0.13101587301587306,12,2011,29.923000000000002,21.476999999999997,2.65,0.21709,0.21786999999999998,0.233,0.25054,161.4
1570,572,7,18,5,2004,1,0.2140774677217826,1,2004,26.131999999999998,24.660999999999998,1.8766,0.35274,0.35191999999999996,0.34844,0.33385,360.91
1571,573,7,18,5,2004,2,0.07830070803831737,2,2004,25.295,24.401,1.9206,0.36361,0.36376,0.36411,0.36357,484.67
1572,4858,7,4,5,2004,2,0.1046112115732369,2,2004,25.295,24.401,1.9206,0.36361,0.36376,0.36411,0.36357,484.67
1573,4950,7,3,5,2004,2,0.031034482758620693,2,2004,25.295,24.401,1.9206,0.36361,0.36376,0.36411,0.36357,484.67
1574,574,7,18,5,2004,3,0.02315701790920449,3,2004,25.61,24.651,1.9948,0.36399000000000004,0.36383000000000004,0.36351,0.36575,460.76
1575,4951,7,3,5,2004,3,0.008416130917592055,3,2004,25.61,24.651,1.9948,0.36399000000000004,0.36383000000000004,0.36351,0.36575,460.76
1576,575,7,18,5,2004,4,0.1101207830070804,4,2004,26.328000000000003,24.753,1.9063,0.35677,0.35679,0.35697,0.36079,350.02
1577,4859,7,4,5,2004,4,0.06220614828209765,4,2004,26.328000000000003,24.753,1.9063,0.35677,0.35679,0.35697,0.36079,350.02
1578,4952,7,3,5,2004,4,0.0467562828755114,4,2004,26.328000000000003,24.753,1.9063,0.35677,0.35679,0.35697,0.36079,350.02
1579,576,7,18,5,2004,5,0.12952936276551438,5,2004,26.566,24.94,1.8569,0.36002,0.36022,0.36085,0.36468,186.72
1580,577,7,18,5,2004,6,0.22374010828821325,6,2004,26.076999999999998,24.373,1.8734,0.35241,0.35267,0.35274,0.35567,109.45
1581,4860,7,4,5,2004,6,0.04122965641952983,6,2004,26.076999999999998,24.373,1.8734,0.35241,0.35267,0.35274,0.35567,109.45
1582,4953,7,3,5,2004,6,0.009000584453535944,6,2004,26.076999999999998,24.373,1.8734,0.35241,0.35267,0.35274,0.35567,109.45
1583,578,7,18,5,2004,7,0.39854227405247816,7,2004,26.182,23.648000000000003,1.8517,0.34244,0.34307,0.34552,0.35143,173.3
1584,4861,7,4,5,2004,7,0.032820976491862566,7,2004,26.182,23.648000000000003,1.8517,0.34244,0.34307,0.34552,0.35143,173.3
1585,4954,7,3,5,2004,7,0.014845119812974868,7,2004,26.182,23.648000000000003,1.8517,0.34244,0.34307,0.34552,0.35143,173.3
1586,579,7,18,5,2004,8,0.32632236568096623,8,2004,26.596999999999998,23.918000000000003,1.9428,0.32118,0.32079,0.32168,0.33193,169.62
1587,4862,7,4,5,2004,8,0.01844484629294756,8,2004,26.596999999999998,23.918000000000003,1.9428,0.32118,0.32079,0.32168,0.33193,169.62
1588,4955,7,3,5,2004,8,0.003448275862068965,8,2004,26.596999999999998,23.918000000000003,1.9428,0.32118,0.32079,0.32168,0.33193,169.62
1589,580,7,18,5,2004,9,0.2530195751770096,9,2004,27.035999999999998,24.233,2.0291,0.32211999999999996,0.32032,0.31890999999999997,0.32213,139.82
1590,4863,7,4,5,2004,9,0.01600361663652803,9,2004,27.035999999999998,24.233,2.0291,0.32211999999999996,0.32032,0.31890999999999997,0.32213,139.82
1591,4956,7,3,5,2004,9,0.0031560490940970194,9,2004,27.035999999999998,24.233,2.0291,0.32211999999999996,0.32032,0.31890999999999997,0.32213,139.82
1592,581,7,18,5,2004,10,0.3351936693044565,10,2004,27.601999999999997,23.498,2.3076,0.29262,0.29302,0.29996,0.31129,221.24
1593,4864,7,4,5,2004,10,0.05867992766726944,10,2004,27.601999999999997,23.498,2.3076,0.29262,0.29302,0.29996,0.31129,221.24
1594,582,7,18,5,2004,11,0.3017492711370262,11,2004,27.544,23.601,2.3453,0.28886,0.28758,0.28812,0.29783000000000004,9.9482
1595,4957,7,3,5,2004,11,0.16902396259497374,11,2004,27.544,23.601,2.3453,0.28886,0.28758,0.28812,0.29783000000000004,9.9482
1596,583,7,18,5,2004,12,0.16788837984173266,12,2004,27.309,23.807,2.0102,0.2927,0.29019,0.28844000000000003,0.2912,136.33
1597,4865,7,4,5,2004,12,0.01880650994575045,12,2004,27.309,23.807,2.0102,0.2927,0.29019,0.28844000000000003,0.2912,136.33
1598,4958,7,3,5,2004,12,0.07819988310929282,12,2004,27.309,23.807,2.0102,0.2927,0.29019,0.28844000000000003,0.2912,136.33
1599,584,7,19,5,2005,1,0.12257392753019575,1,2005,27.285999999999998,24.269000000000002,2.0396,0.30134,0.29818,0.29215,0.28793,212.56
1600,4866,7,5,5,2005,1,0.03390596745027125,1,2005,27.285999999999998,24.269000000000002,2.0396,0.30134,0.29818,0.29215,0.28793,212.56
1601,4959,7,4,5,2005,1,0.1142022209234366,1,2005,27.285999999999998,24.269000000000002,2.0396,0.30134,0.29818,0.29215,0.28793,212.56
1602,585,7,19,5,2005,2,0.13794252394835482,2,2005,26.578000000000003,24.765,2.0914,0.33255999999999997,0.32987,0.3218,0.30038000000000004,446.28
1603,4867,7,5,5,2005,2,0.012477396021699816,2,2005,26.578000000000003,24.765,2.0914,0.33255999999999997,0.32987,0.3218,0.30038000000000004,446.28
1604,4960,7,4,5,2005,2,0.10555230859146697,2,2005,26.578000000000003,24.765,2.0914,0.33255999999999997,0.32987,0.3218,0.30038000000000004,446.28
1605,586,7,19,5,2005,3,0.1284048313202832,3,2005,26.355,24.69,1.8963,0.34691,0.34601,0.34371,0.33409,376.8
1606,4868,7,5,5,2005,3,0.029294755877034364,3,2005,26.355,24.69,1.8963,0.34691,0.34601,0.34371,0.33409,376.8
1607,4961,7,4,5,2005,3,0.07866744593804792,3,2005,26.355,24.69,1.8963,0.34691,0.34601,0.34371,0.33409,376.8
1608,587,7,19,5,2005,4,0.07030403998334027,4,2005,26.643,24.8,1.8473,0.3463,0.34615999999999997,0.3469,0.348,404.49
1609,4869,7,5,5,2005,4,0.0849005424954792,4,2005,26.643,24.8,1.8473,0.3463,0.34615999999999997,0.3469,0.348,404.49
1610,4962,7,4,5,2005,4,0.033839859731151375,4,2005,26.643,24.8,1.8473,0.3463,0.34615999999999997,0.3469,0.348,404.49
1611,588,7,19,5,2005,5,0.23890045814244065,5,2005,26.397,24.951999999999998,1.7458,0.35231,0.35219,0.35128000000000004,0.35101,316.81
1612,4870,7,5,5,2005,5,0.10723327305605784,5,2005,26.397,24.951999999999998,1.7458,0.35231,0.35219,0.35128000000000004,0.35101,316.81
1613,4963,7,4,5,2005,5,0.06762127410870837,5,2005,26.397,24.951999999999998,1.7458,0.35231,0.35219,0.35128000000000004,0.35101,316.81
1614,589,7,19,5,2005,6,0.30420658059142025,6,2005,26.848000000000003,24.529,1.8646,0.34158,0.342,0.34394,0.35258,101.77
1615,4871,7,5,5,2005,6,0.0,6,2005,26.848000000000003,24.529,1.8646,0.34158,0.342,0.34394,0.35258,101.77
1616,4964,7,4,5,2005,6,0.0,6,2005,26.848000000000003,24.529,1.8646,0.34158,0.342,0.34394,0.35258,101.77
1617,590,7,19,5,2005,7,0.10974593919200333,7,2005,27.090999999999998,23.823,1.6948,0.32078,0.32119000000000003,0.32503000000000004,0.33576,74.006
1618,4872,7,5,5,2005,7,0.13770343580470165,7,2005,27.090999999999998,23.823,1.6948,0.32078,0.32119000000000003,0.32503000000000004,0.33576,74.006
1619,4965,7,4,5,2005,7,0.04962010520163648,7,2005,27.090999999999998,23.823,1.6948,0.32078,0.32119000000000003,0.32503000000000004,0.33576,74.006
1620,591,7,19,5,2005,8,0.3965847563515202,8,2005,27.941,23.314,2.0252,0.28271999999999997,0.28271999999999997,0.28944000000000003,0.30965,96.23700000000001
1621,4873,7,5,5,2005,8,0.20858951175406876,8,2005,27.941,23.314,2.0252,0.28271999999999997,0.28271999999999997,0.28944000000000003,0.30965,96.23700000000001
1622,4966,7,4,5,2005,8,0.034015195791934544,8,2005,27.941,23.314,2.0252,0.28271999999999997,0.28271999999999997,0.28944000000000003,0.30965,96.23700000000001
1623,592,7,19,5,2005,9,0.28371511870054145,9,2005,28.79,22.541,2.4467,0.2437,0.24670999999999998,0.26585,0.28966,41.403
1624,4874,7,5,5,2005,9,0.09258589511754067,9,2005,28.79,22.541,2.4467,0.2437,0.24670999999999998,0.26585,0.28966,41.403
1625,4967,7,4,5,2005,9,0.016014026884862656,9,2005,28.79,22.541,2.4467,0.2437,0.24670999999999998,0.26585,0.28966,41.403
1626,593,7,19,5,2005,10,0.17559350270720533,10,2005,28.3,23.320999999999998,2.4174,0.26832,0.26336,0.25997,0.27443,122.34
1627,4875,7,5,5,2005,10,0.0701627486437613,10,2005,28.3,23.320999999999998,2.4174,0.26832,0.26336,0.25997,0.27443,122.34
1628,4968,7,4,5,2005,10,0.004091174751607247,10,2005,28.3,23.320999999999998,2.4174,0.26832,0.26336,0.25997,0.27443,122.34
1629,594,7,19,5,2005,11,0.13040399833402747,11,2005,28.476,23.576,2.3375,0.26755,0.26388,0.26373,0.26716,72.605
1630,4876,7,5,5,2005,11,0.04493670886075949,11,2005,28.476,23.576,2.3375,0.26755,0.26388,0.26373,0.26716,72.605
1631,4969,7,4,5,2005,11,0.01402688486265342,11,2005,28.476,23.576,2.3375,0.26755,0.26388,0.26373,0.26716,72.605
1632,595,7,19,5,2005,12,0.0971261974177426,12,2005,26.85,24.272,1.6893,0.31668,0.31148000000000003,0.29839,0.27658,333.23
1633,4877,7,5,5,2005,12,0.04764918625678119,12,2005,26.85,24.272,1.6893,0.31668,0.31148000000000003,0.29839,0.27658,333.23
1634,4970,7,4,5,2005,12,0.16703682057276448,12,2005,26.85,24.272,1.6893,0.31668,0.31148000000000003,0.29839,0.27658,333.23
1635,596,7,20,5,2006,1,0.07126197417742608,1,2006,26.595,24.74,1.9897,0.34586999999999996,0.34462,0.33994,0.32083,341.51
1636,4878,7,6,5,2006,1,0.04701627486437613,1,2006,26.595,24.74,1.9897,0.34586999999999996,0.34462,0.33994,0.32083,341.51
1637,4971,7,5,5,2006,1,0.18007013442431327,1,2006,26.595,24.74,1.9897,0.34586999999999996,0.34462,0.33994,0.32083,341.51
1638,597,7,20,5,2006,2,0.14623073719283633,2,2006,26.204,24.625999999999998,2.1281,0.35104,0.35031,0.34861,0.34523000000000004,309.01
1639,4879,7,6,5,2006,2,0.047739602169981916,2,2006,26.204,24.625999999999998,2.1281,0.35104,0.35031,0.34861,0.34523000000000004,309.01
1640,4972,7,5,5,2006,2,0.14593804792518994,2,2006,26.204,24.625999999999998,2.1281,0.35104,0.35031,0.34861,0.34523000000000004,309.01
1641,598,7,20,5,2006,3,0.05389421074552271,3,2006,26.019000000000002,24.734,2.176,0.361,0.36088000000000003,0.36103,0.35914,452.42
1642,4880,7,6,5,2006,3,0.06103074141048825,3,2006,26.019000000000002,24.734,2.176,0.361,0.36088000000000003,0.36103,0.35914,452.42
1643,4973,7,5,5,2006,3,0.13506721215663356,3,2006,26.019000000000002,24.734,2.176,0.361,0.36088000000000003,0.36103,0.35914,452.42
1644,599,7,20,5,2006,4,0.10967825905872552,4,2006,25.978,24.881999999999998,1.5105,0.36575,0.36582,0.36628,0.36728,516.34
1645,4881,7,6,5,2006,4,0.049005424954792036,4,2006,25.978,24.881999999999998,1.5105,0.36575,0.36582,0.36628,0.36728,516.34
1646,4974,7,5,5,2006,4,0.033372296902396265,4,2006,25.978,24.881999999999998,1.5105,0.36575,0.36582,0.36628,0.36728,516.34
1647,600,7,20,5,2006,5,0.049687630154102456,5,2006,26.171,24.843000000000004,1.6832,0.36109,0.36121,0.36155,0.36493000000000003,349.06
1648,4882,7,6,5,2006,5,0.05343580470162749,5,2006,26.171,24.843000000000004,1.6832,0.36109,0.36121,0.36155,0.36493000000000003,349.06
1649,4975,7,5,5,2006,5,0.06919929865575687,5,2006,26.171,24.843000000000004,1.6832,0.36109,0.36121,0.36155,0.36493000000000003,349.06
1650,601,7,20,5,2006,6,0.09354435651811743,6,2006,26.598000000000003,24.204,1.6346,0.34246,0.34285,0.34494,0.35502,94.03
1651,4883,7,6,5,2006,6,0.04113924050632911,6,2006,26.598000000000003,24.204,1.6346,0.34246,0.34285,0.34494,0.35502,94.03
1652,4976,7,5,5,2006,6,0.03869082407948568,6,2006,26.598000000000003,24.204,1.6346,0.34246,0.34285,0.34494,0.35502,94.03
1653,602,7,20,5,2006,7,0.14860474802165766,7,2006,27.156,24.049,1.8849,0.3193,0.31881,0.31909,0.33055,111.16
1654,4884,7,6,5,2006,7,0.08019891500904157,7,2006,27.156,24.049,1.8849,0.3193,0.31881,0.31909,0.33055,111.16
1655,4977,7,5,5,2006,7,0.023085914669783755,7,2006,27.156,24.049,1.8849,0.3193,0.31881,0.31909,0.33055,111.16
1656,603,7,20,5,2006,8,0.12353186172428154,8,2006,27.636,23.897,2.0829,0.30444,0.30413,0.30635999999999997,0.31578,120.66
1657,4885,7,6,5,2006,8,0.14656419529837253,8,2006,27.636,23.897,2.0829,0.30444,0.30413,0.30635999999999997,0.31578,120.66
1658,4978,7,5,5,2006,8,0.056984219754529525,8,2006,27.636,23.897,2.0829,0.30444,0.30413,0.30635999999999997,0.31578,120.66
1659,604,7,20,5,2006,9,0.17296959600166598,9,2006,28.250999999999998,23.334,2.2166,0.27897,0.27759,0.28342,0.30029,129.82
1660,4886,7,6,5,2006,9,0.3175406871609404,9,2006,28.250999999999998,23.334,2.2166,0.27897,0.27759,0.28342,0.30029,129.82
1661,4979,7,5,5,2006,9,0.10403272939801288,9,2006,28.250999999999998,23.334,2.2166,0.27897,0.27759,0.28342,0.30029,129.82
1662,605,7,20,5,2006,10,0.3769262807163682,10,2006,29.143,22.787,2.4335,0.2477,0.25083,0.26454,0.2834,127.15
1663,4887,7,6,5,2006,10,0.30162748643761306,10,2006,29.143,22.787,2.4335,0.2477,0.25083,0.26454,0.2834,127.15
1664,4980,7,5,5,2006,10,0.09514903565166573,10,2006,29.143,22.787,2.4335,0.2477,0.25083,0.26454,0.2834,127.15
1665,606,7,20,5,2006,11,0.2098708871303624,11,2006,28.427,23.159000000000002,2.1827,0.26171,0.25841,0.26039,0.27174,144.26
1666,4888,7,6,5,2006,11,0.2743218806509945,11,2006,28.427,23.159000000000002,2.1827,0.26171,0.25841,0.26039,0.27174,144.26
1667,4981,7,5,5,2006,11,0.6496201052016366,11,2006,28.427,23.159000000000002,2.1827,0.26171,0.25841,0.26039,0.27174,144.26
1668,607,7,20,5,2006,12,0.2038317367763432,12,2006,28.851999999999997,22.781999999999996,2.41,0.24324,0.24136,0.25085,0.26405,239.74
1669,4889,7,6,5,2006,12,0.08254972875226041,12,2006,28.851999999999997,22.781999999999996,2.41,0.24324,0.24136,0.25085,0.26405,239.74
1670,4982,7,5,5,2006,12,0.1206896551724138,12,2006,28.851999999999997,22.781999999999996,2.41,0.24324,0.24136,0.25085,0.26405,239.74
1671,608,7,21,5,2007,1,0.13927530195751767,1,2007,29.083000000000002,23.677,2.4876,0.25329,0.24600000000000002,0.24159,0.25605,161.52
1672,4890,7,7,5,2007,1,0.3146473779385172,1,2007,29.083000000000002,23.677,2.4876,0.25329,0.24600000000000002,0.24159,0.25605,161.52
1673,4983,7,6,5,2007,1,0.1571011104617183,1,2007,29.083000000000002,23.677,2.4876,0.25329,0.24600000000000002,0.24159,0.25605,161.52
