Id	field	age	Soilwater_L1	production
4679	5	4	0.29262	0.037382920110192834
390	5	18	0.28886	0.16005306603773586
4680	5	4	0.28886	0.0684848484848485
391	5	18	0.2927	0.13844339622641508
4681	5	4	0.2927	0.030413223140495868
392	5	19	0.30134	0.11205778301886787
4682	5	5	0.30134	0.044903581267217635
393	5	19	0.33255999999999997	0.09492924528301888
4683	5	5	0.33255999999999997	0.020358126721763087
394	5	19	0.34691	0.11583136792452828
4684	5	5	0.34691	0.058980716253443526
395	5	19	0.3463	0.06444575471698114
4685	5	5	0.3463	0.10148760330578516
396	5	19	0.35231	0.17971698113207546
4686	5	5	0.35231	0.1103856749311295
397	5	19	0.34158	0.2673349056603774
4687	5	5	0.34158	0.0
398	5	19	0.32078	0.11857311320754715
4688	5	5	0.32078	0.1315702479338843
399	5	19	0.28271999999999997	0.28599646226415104
4689	5	5	0.28271999999999997	0.07225895316804408
400	5	19	0.2437	0.1210495283018868
4690	5	5	0.2437	0.08950413223140498
401	5	19	0.26832	0.12638561320754715
4691	5	5	0.26832	0.08322314049586778
402	5	19	0.26755	0.056338443396226415
4692	5	5	0.26755	0.052314049586776865
403	5	19	0.31668	0.0954009433962264
4693	5	5	0.31668	0.05115702479338844
404	5	20	0.34586999999999996	0.03493514150943396
4694	5	6	0.34586999999999996	0.07231404958677687
405	5	20	0.35104	0.08691037735849058
4695	5	6	0.35104	0.04834710743801653
406	5	20	361	0.06376768867924529
4696	5	6	361	0.09862258953168043
407	5	20	0.36575	0.07555291863207547
4697	5	6	0.36575	0.07154269972451792
408	5	20	0.36109	0.04342570754716982
4698	5	6	0.36109	0.05165289256198348
409	5	20	0.34246	0.05277122641509433
4699	5	6	0.34246	0.0444077134986226
410	5	20	0.3193	0.10648584905660376
4700	5	6	0.3193	0.0781267217630854
411	5	20	0.30444	0.17152122641509435
4701	5	6	0.30444	0.20360881542699727
412	5	20	0.27897	0.1927181603773585
4702	5	6	0.27897	0.22834710743801656
413	5	20	0.2477	0.3289209905660377
4703	5	6	0.2477	0.14537190082644633
414	5	20	0.26171	0.0759433962264151
4704	5	6	0.26171	0.23157024793388434
415	5	20	0.24324	0.16701061320754718
4705	5	6	0.24324	0.18834710743801653
416	5	21	0.25329	0.08487617924528301
4706	5	7	0.25329	0.13917355371900827
417	5	21	0.32402	0.0851120283018868
4707	5	7	0.32402	0.04024793388429752
418	5	21	0.35022	0.0564563679245283
4708	5	7	0.35022	0.07090909090909091
419	5	21	0.36094	0.018248820754716986
4709	5	7	0.36094	0.02713498622589532
420	5	21	0.35704	0.040418632075471715
4710	5	7	0.35704	0.02347107438016529
421	5	21	0.33866	0.05539504716981132
4711	5	7	0.33866	0.0070247933884297524
422	5	21	0.32876	0.07334905660377357
4712	5	7	0.32876	0.02617079889807163
423	5	21	0.31035999999999997	0.11102594339622644
4713	5	7	0.31035999999999997	0.13966942148760333
424	5	21	273	0.14089033018867922
425	5	21	0.26473	0.3697818396226416
4714	5	7	0.26473	0.4855096418732783
426	5	21	0.23333	0.34660966981132074
4715	5	7	0.23333	0.16407713498622592
427	5	21	0.29272	0.12659198113207545
4716	5	7	0.29272	0.1232231404958678
428	5	22	0.33843	0.0977004716981132
4717	5	8	0.33843	0.11746556473829202
429	5	22	0.35868	0.05483490566037737
4718	5	8	0.35868	0.10809917355371904
430	5	22	0.36349000000000004	0.035288915094339623
4719	5	8	0.36349000000000004	0.0875482093663912
431	5	22	0.36446999999999996	0.10294811320754718
4720	5	8	0.36446999999999996	0.07415977961432509
432	5	22	0.36043000000000003	0.050707547169811316
4721	5	8	0.36043000000000003	0.07289256198347109
433	5	22	0.3494	0.08696933962264151
4722	5	8	0.3494	0.07707988980716254
434	5	22	0.31622	0.09781839622641507
4723	5	8	0.31622	0.0440771349862259
435	5	22	0.31484	0.14089033018867922
4724	5	8	0.31484	0.18066115702479346
436	5	22	0.29725999999999997	0.436497641509434
4725	5	8	0.29725999999999997	0.18988980716253448
437	5	22	0.26737	0.258873820754717
4726	5	8	0.26737	0.2690358126721763
438	5	22	0.2335	0.1987323113207547
4727	5	8	0.2335	0.20796143250688706
439	5	22	0.31581	0.12856721698113208
4728	5	8	0.31581	0.09683195592286503
440	5	23	0.3312	0.06491745283018867
4729	5	9	0.3312	0.06000000000000001
441	5	23	0.35603	0.01954599056603773
4730	5	9	0.35603	0.028677685950413225
442	5	23	0.36148	0.04852594339622642
4731	5	9	0.36148	0.07716253443526172
443	5	23	0.35356	0.023879716981132074
4732	5	9	0.35356	0.05217630853994492
444	5	23	0.36463	0.030159198113207556
4733	5	9	0.36463	0.07049586776859505
445	5	23	0.35512	0.07178655660377359
4734	5	9	0.35512	0.03661454954793388
446	5	23	0.32642	0.1035377358490566
4735	5	9	0.32642	0.09860525094104684
447	5	23	0.27818000000000004	0.2383254716981132
4736	5	9	0.27818000000000004	0.09367646512093664
448	5	23	0.2326	0.3190742924528302
4737	5	9	0.2326	0.13578512396694215
449	5	23	0.21379	0.2517983490566037
4738	5	9	0.21379	0.28126721763085405
450	5	23	0.20720999999999998	0.37202240566037736
4739	5	9	0.20720999999999998	0.3706060606060608
451	5	23	0.25777	0.08800117924528303
4740	5	9	0.25777	0.07085399449035812
452	5	24	0.31224	0.09286556603773584
4741	5	10	0.31224	0.049008264462809925
453	5	24	0.3424	0.010023584905660377
4742	5	10	0.3424	0.030826446280991737
454	5	24	0.33339	0.012765330188679244
4743	5	10	0.33339	0.062424242424242424
455	5	24	0.36484	0.0011792452830188679
4744	5	10	0.36484	0.050523415977961436
456	5	24	0.35453	0.012293632075471695
4745	5	10	0.35453	0.09410468319559227
457	5	24	0.33685	0.0256191037735849
4746	5	10	0.33685	0.1159779614325069
458	5	24	0.3407	0.08643867924528302
4747	5	10	0.3407	0.16735537190082647
459	5	24	0.29158	0.16922169811320753
4748	5	10	0.29158	0.23876033057851245
460	5	24	0.25806	0.2734375
4749	5	10	0.25806	0.2830578512396695
461	5	24	0.22691	0.3810731132075471
4750	5	10	0.22691	0.2603581267217632
462	5	24	0.26646	0.3047759433962264
4751	5	10	0.26646	0.13669421487603306
463	5	24	0.3016	0.07653301886792452
4752	5	10	0.3016	0.21765840220385685
464	5	25	0.3433	0.022494103773584902
4753	5	11	0.3433	0.12589531680440774
465	5	25	0.35675999999999997	0.032665094339622634
4754	5	11	0.35675999999999997	0.05236914600550965
466	5	25	0.3579	0.01043632075471698
4755	5	11	0.3579	0.048512396694214886
467	5	25	0.36572	0.0041273584905660386
4756	5	11	0.36572	0.07201101928374658
468	5	25	0.35877	0.009758254716981132
4757	5	11	0.35877	0.13082644628099174
469	5	25	0.32748	0.007458726415094337
4758	5	11	0.32748	0.1462258953168044
470	5	25	0.32176	0.04330778301886792
4759	5	11	0.32176	0.10641873278236916
471	5	25	0.28785	0.0629127358490566
4760	5	11	0.28785	0.24063360881542706
472	5	25	0.24996999999999997	0.2434846698113208
4761	5	11	0.24996999999999997	0.18556473829201106
473	5	25	0.22266999999999998	0.719811320754717
4762	5	11	0.22266999999999998	0.16716253443526174
474	5	25	0.24334	0.0659492924528302
4763	5	11	0.24334	0.4908815426997246
475	5	25	0.21709	0.14091981132075468
4764	5	11	0.21709	0.1134710743801653
476	6	18	0.35274	0.23744419642857134
477	6	18	0.36361	0.0708705357142857
4765	6	3	0.36361	0.020825396825396827
478	6	18	0.36399000000000004	0.023549107142857142
4766	6	3	0.36399000000000004	0.0073333333333333315
479	6	18	0.35677	0.12578124999999998
4767	6	3	0.35677	0.039492063492063495
480	6	18	0.36002	0.14347098214285714
481	6	18	0.35241	0.2470982142857143
4768	6	3	0.35241	0.005015873015873015
482	6	18	0.34244	0.3809151785714286
4769	6	3	0.34244	0.02288888888888889
483	6	18	0.32118	0.41791294642857135
4770	6	3	0.32118	0.0054920634920634925
484	6	18	0.32211999999999996	0.32366071428571425
4771	6	3	0.32211999999999996	0.006317460317460318
485	6	18	0.29262	0.3760602678571429
4772	6	3	0.29262	0.08653968253968257
486	6	18	0.28886	0.3136160714285714
4773	6	3	0.28886	0.10780952380952384
487	6	18	0.2927	0.1876674107142857
4774	6	3	0.2927	48
488	6	19	0.30134	0.12393973214285715
4775	6	4	0.30134	0.1105079365079365
489	6	19	0.33255999999999997	0.12293526785714287
4776	6	4	0.33255999999999997	0.059174603174603185
490	6	19	0.34691	0.13080357142857146
4777	6	4	0.34691	0.09142857142857144
491	6	19	0.3463	0.06886160714285715
4778	6	4	0.3463	0.04155555555555557
492	6	19	0.35231	0.26512276785714284
4779	6	4	0.35231	0.08247619047619048
493	6	19	0.34158	0.3657366071428572
4780	6	4	0.34158	0.0
494	6	19	0.32078	0.2748325892857144
4781	6	4	0.32078	0.046603174603174605
495	6	19	0.28271999999999997	0.4646205357142857
4782	6	4	0.28271999999999997	0.029428571428571432
496	6	19	0.2437	0.2981026785714286
4783	6	4	0.2437	0.015428571428571432
497	6	19	0.26832	0.2321986607142857
4784	6	4	0.26832	0.003555555555555557
498	6	19	0.26755	0.16389508928571428
4785	6	4	0.26755	0.016634920634920638
499	6	19	0.31668	0.11434151785714285
4786	6	4	0.31668	0.13533333333333336
500	6	20	0.34586999999999996	0.06501116071428571
4787	6	5	0.34586999999999996	0.19612698412698412
501	6	20	0.35104	0.14732142857142858
4788	6	5	0.35104	0.10441269841269844
502	6	20	361	0.06930803571428573
4789	6	5	361	0.16336507936507938
503	6	20	0.36575	0.1280376674107143
4790	6	5	0.36575	0.04095238095238096
504	6	20	0.36109	0.06478794642857143
4791	6	5	0.36109	0.07393650793650794
505	6	20	0.34246	0.08900669642857142
4792	6	5	0.34246	0.03850793650793651
506	6	20	0.3193	0.175390625
4793	6	5	0.3193	0.04012698412698413
507	6	20	0.30444	0.20948660714285716
4794	6	5	0.30444	0.06574603174603176
508	6	20	0.27897	0.20106026785714284
4795	6	5	0.27897	0.11657142857142858
509	6	20	0.2477	0.4063058035714286
4796	6	5	0.2477	0.14063492063492064
510	6	20	0.26171	0.19905133928571428
4797	6	5	0.26171	0.4827301587301587
511	6	20	0.24324	0.1849330357142857
4798	6	5	0.24324	0.10984126984126984
512	6	21	0.25329	0.22611607142857146
4799	6	6	0.25329	0.14755555555555555
513	6	21	0.32402	0.22036830357142856
4800	6	6	0.32402	0.08034920634920635
514	6	21	0.35022	0.08934151785714288
4801	6	6	0.35022	0.02066666666666667
515	6	21	0.36094	0.07176339285714285
4802	6	6	0.36094	0.014666666666666668
516	6	21	0.35704	0.07717633928571427
4803	6	6	0.35704	0.016126984126984132
517	6	21	0.33866	0.13984375
4804	6	6	0.33866	0.02869841269841269
518	6	21	0.32876	0.12075892857142854
4805	6	6	0.32876	0.05352380952380952
519	6	21	0.31035999999999997	0.29715401785714285
4806	6	6	0.31035999999999997	0.029333333333333333
520	6	21	273	0.16997767857142854
4807	6	6	273	0.13790476190476192
521	6	21	0.26473	0.5434151785714286
4808	6	6	0.26473	0.3634285714285714
522	6	21	0.23333	0.43080357142857145
4809	6	6	0.23333	0.16444444444444445
523	6	21	0.29272	0.16417410714285716
4810	6	6	0.29272	0.06495238095238096
524	6	22	0.33843	0.12036830357142855
4811	6	7	0.33843	0.04180952380952381
525	6	22	0.35868	0.06802455357142856
4812	6	7	0.35868	0.06777777777777777
526	6	22	0.36349000000000004	0.10546875
4813	6	7	0.36349000000000004	0.0745079365079365
527	6	22	0.36446999999999996	0.15228794642857146
4814	6	7	0.36446999999999996	0.1202222222222222
528	6	22	0.36043000000000003	0.11579241071428567
4815	6	7	0.36043000000000003	0.0785079365079365
529	6	22	0.3494	0.192578125
4816	6	7	0.3494	0.0986031746031746
530	6	22	0.31622	0.15401785714285715
531	6	22	0.31484	0.4520089285714286
4817	6	7	0.31484	0.4832063492063492
532	6	22	0.29725999999999997	0.6518973214285714
4818	6	7	0.29725999999999997	0.3520634920634921
533	6	22	0.26737	0.4501674107142857
4819	6	7	0.26737	0.2032063492063492
534	6	22	0.2335	0.23671875
4820	6	7	0.2335	0.09822222222222222
535	6	22	0.31581	0.3786830357142857
4821	6	7	0.31581	0.12425396825396827
536	6	23	0.3312	0.11729910714285716
4822	6	8	0.3312	0.03352380952380953
537	6	23	0.35603	0.052287946428571416
4823	6	8	0.35603	0.02666666666666667
538	6	23	0.36148	0.10011160714285716
4824	6	8	0.36148	0.10190476190476193
539	6	23	0.35356	0.08258928571428571
4825	6	8	0.35356	0.08733333333333335
540	6	23	0.36463	0.05061383928571428
4826	6	8	0.36463	0.05146031746031746
541	6	23	0.35512	0.1663504464285714
4827	6	8	0.35512	0.02398189484126985
542	6	23	0.32642	0.27310267857142856
4828	6	8	0.32642	0.1171327583504762
543	6	23	0.27818000000000004	0.2732700892857142
4829	6	8	0.27818000000000004	0.09454987472444444
544	6	23	0.2326	0.6226562499999999
4830	6	8	0.2326	0.15203174603174605
545	6	23	0.21379	0.4679687499999999
4831	6	8	0.21379	0.333936507936508
546	6	23	0.20720999999999998	0.5580915178571428
4832	6	8	0.20720999999999998	0.21222222222222226
547	6	23	0.25777	0.4044642857142857
4833	6	8	0.25777	0.1013968253968254
548	6	24	0.31224	0.05463169642857142
4834	6	9	0.31224	0.05498412698412698
549	6	24	0.3424	0.11875
4835	6	9	0.3424	0.11990476190476193
550	6	24	0.33339	0.05797991071428571
4836	6	9	0.33339	0.09507936507936507
551	6	24	0.36484	0.059430803571428575
4837	6	9	0.36484	0.1584761904761905
552	6	24	0.35453	0.035658482142857134
4838	6	9	0.35453	0.11911111111111113
553	6	24	0.33685	0.060937499999999985
4839	6	9	0.33685	0.06603174603174604
554	6	24	0.3407	0.19263392857142855
4840	6	9	0.3407	0.12295238095238098
555	6	24	0.29158	0.302734375
4841	6	9	0.29158	0.1963492063492064
556	6	24	0.25806	0.465736607142857
4842	6	9	0.25806	0.17980952380952386
557	6	24	0.22691	0.3848772321428571
4843	6	9	0.22691	0.6179047619047617
558	6	24	0.26646	0.7888950892857143
4844	6	9	0.26646	0.22165079365079365
559	6	24	0.3016	0.27533482142857146
4845	6	9	0.3016	0.08990476190476193
560	6	25	0.3433	0.19017857142857145
4846	6	11	0.3433	0.011142857142857142
561	6	25	0.35675999999999997	0.07075892857142856
4847	6	11	0.35675999999999997	0.028412698412698414
562	6	25	0.3579	0.03415178571428571
4848	6	11	0.3579	0.066984126984127
563	6	25	0.36572	0.015401785714285713
4849	6	11	0.36572	0.10692063492063493
564	6	25	0.35877	0.02762276785714285
4850	6	11	0.35877	0.17603174603174607
565	6	25	0.32748	0.03666294642857143
4851	6	11	0.32748	0.16644444444444445
566	6	25	0.32176	0.15625
4852	6	11	0.32176	0.12076190476190475
567	6	25	0.28785	0.13030133928571427
4853	6	11	0.28785	0.36247619047619056
568	6	25	0.24996999999999997	0.2988839285714286
4854	6	11	0.24996999999999997	0.17485714285714285
569	6	25	0.22266999999999998	0.3633370535714286
4855	6	11	0.22266999999999998	0.23787301587301596
570	6	25	0.24334	0.20362723214285716
4856	6	11	0.24334	0.5580634920634919
571	6	25	0.21709	0.462109375
4857	6	11	0.21709	0.13101587301587306
572	7	18	0.35274	0.2140774677217826
573	7	18	0.36361	0.07830070803831737
4858	7	4	0.36361	0.1046112115732369
4950	7	3	0.36361	0.031034482758620693
574	7	18	0.36399000000000004	0.02315701790920449
4951	7	3	0.36399000000000004	0.008416130917592055
575	7	18	0.35677	0.1101207830070804
4859	7	4	0.35677	0.06220614828209765
4952	7	3	0.35677	0.0467562828755114
576	7	18	0.36002	0.12952936276551438
577	7	18	0.35241	0.22374010828821325
4860	7	4	0.35241	0.04122965641952983
4953	7	3	0.35241	0.009000584453535944
578	7	18	0.34244	0.39854227405247816
4861	7	4	0.34244	0.032820976491862566
4954	7	3	0.34244	0.014845119812974868
579	7	18	0.32118	0.32632236568096623
4862	7	4	0.32118	0.01844484629294756
4955	7	3	0.32118	0.003448275862068965
580	7	18	0.32211999999999996	0.2530195751770096
4863	7	4	0.32211999999999996	0.01600361663652803
4956	7	3	0.32211999999999996	0.0031560490940970194
581	7	18	0.29262	0.3351936693044565
4864	7	4	0.29262	0.05867992766726944
582	7	18	0.28886	0.3017492711370262
4957	7	3	0.28886	0.16902396259497374
583	7	18	0.2927	0.16788837984173266
4865	7	4	0.2927	0.01880650994575045
4958	7	3	0.2927	0.07819988310929282
584	7	19	0.30134	0.12257392753019575
4866	7	5	0.30134	0.03390596745027125
4959	7	4	0.30134	0.1142022209234366
585	7	19	0.33255999999999997	0.13794252394835482
4867	7	5	0.33255999999999997	0.012477396021699816
4960	7	4	0.33255999999999997	0.10555230859146697
586	7	19	0.34691	0.1284048313202832
4868	7	5	0.34691	0.029294755877034364
4961	7	4	0.34691	0.07866744593804792
587	7	19	0.3463	0.07030403998334027
4869	7	5	0.3463	0.0849005424954792
4962	7	4	0.3463	0.033839859731151375
588	7	19	0.35231	0.23890045814244065
4870	7	5	0.35231	0.10723327305605784
4963	7	4	0.35231	0.06762127410870837
589	7	19	0.34158	0.30420658059142025
4871	7	5	0.34158	0.0
4964	7	4	0.34158	0.0
590	7	19	0.32078	0.10974593919200333
4872	7	5	0.32078	0.13770343580470165
4965	7	4	0.32078	0.04962010520163648
591	7	19	0.28271999999999997	0.3965847563515202
4873	7	5	0.28271999999999997	0.20858951175406876
4966	7	4	0.28271999999999997	0.034015195791934544
592	7	19	0.2437	0.28371511870054145
4874	7	5	0.2437	0.09258589511754067
4967	7	4	0.2437	0.016014026884862656
593	7	19	0.26832	0.17559350270720533
4875	7	5	0.26832	0.0701627486437613
4968	7	4	0.26832	0.004091174751607247
594	7	19	0.26755	0.13040399833402747
4876	7	5	0.26755	0.04493670886075949
4969	7	4	0.26755	0.01402688486265342
595	7	19	0.31668	0.0971261974177426
4877	7	5	0.31668	0.04764918625678119
4970	7	4	0.31668	0.16703682057276448
596	7	20	0.34586999999999996	0.07126197417742608
4878	7	6	0.34586999999999996	0.04701627486437613
4971	7	5	0.34586999999999996	0.18007013442431327
597	7	20	0.35104	0.14623073719283633
4879	7	6	0.35104	0.047739602169981916
4972	7	5	0.35104	0.14593804792518994
598	7	20	361	0.05389421074552271
4880	7	6	361	0.06103074141048825
4973	7	5	361	0.13506721215663356
599	7	20	0.36575	0.10967825905872552
4881	7	6	0.36575	0.049005424954792036
4974	7	5	0.36575	0.033372296902396265
600	7	20	0.36109	0.049687630154102456
4882	7	6	0.36109	0.05343580470162749
4975	7	5	0.36109	0.06919929865575687
601	7	20	0.34246	0.09354435651811743
4883	7	6	0.34246	0.04113924050632911
4976	7	5	0.34246	0.03869082407948568
602	7	20	0.3193	0.14860474802165766
4884	7	6	0.3193	0.08019891500904157
4977	7	5	0.3193	0.023085914669783755
603	7	20	0.30444	0.12353186172428154
4885	7	6	0.30444	0.14656419529837253
4978	7	5	0.30444	0.056984219754529525
604	7	20	0.27897	0.17296959600166598
4886	7	6	0.27897	0.3175406871609404
4979	7	5	0.27897	0.10403272939801288
605	7	20	0.2477	0.3769262807163682
4887	7	6	0.2477	0.30162748643761306
4980	7	5	0.2477	0.09514903565166573
606	7	20	0.26171	0.2098708871303624
4888	7	6	0.26171	0.2743218806509945
4981	7	5	0.26171	0.6496201052016366
607	7	20	0.24324	0.2038317367763432
4889	7	6	0.24324	0.08254972875226041
4982	7	5	0.24324	0.1206896551724138
608	7	21	0.25329	0.13927530195751767
4890	7	7	0.25329	0.3146473779385172
4983	7	6	0.25329	0.1571011104617183
609	7	21	0.32402	0.08600583090379009
4891	7	7	0.32402	0.05433996383363472
4984	7	6	0.32402	0.06925774400935125
610	7	21	0.35022	0.07655143690129113
4892	7	7	0.35022	0.06392405063291139
4985	7	6	0.35022	0.019462302746931618
611	7	21	0.36094	0.02423990004164931
4893	7	7	0.36094	0.02477396021699819
4986	7	6	0.36094	0.009468147282291062
612	7	21	0.35704	0.06897126197417741
4894	7	7	0.35704	0.018173598553345386
4987	7	6	0.35704	0.012916423144360029
613	7	21	0.33866	0.1817576009995835
4895	7	7	0.33866	0.009584086799276671
4988	7	6	0.33866	0.012507305669199302
614	7	21	0.32876	0.11299458558933778
4896	7	7	0.32876	0.03887884267631103
4989	7	6	0.32876	0.027060198714202226
615	7	21	0.31035999999999997	0.22265722615576844
4897	7	7	0.31035999999999997	0.01591320072332731
4990	7	6	0.31035999999999997	0.019462302746931618
616	7	21	273	0.18833819241982505
4898	7	7	273	0.12585895117540688
4991	7	6	273	0.13296317942723554
617	7	21	0.26473	0.3941690962099125
4899	7	7	0.26473	0.5468354430379748
4992	7	6	0.26473	0.3203389830508476
618	7	21	0.23333	0.5104956268221573
4900	7	7	0.23333	0.1975587703435805
4993	7	6	0.23333	0.2458796025715956
619	7	21	0.29272	0.13977509371095378
4901	7	7	0.29272	0.12712477396021699
4994	7	6	0.29272	0.0537697253068381
620	7	22	0.33843	0.1590587255310287
4902	7	8	0.33843	0.10415913200723326
4995	7	7	0.33843	0.03541788427819988
621	7	22	0.35868	0.07975843398583922
4903	7	8	0.35868	0.10018083182640146
4996	7	7	0.35868	0.03839859731151374
622	7	22	0.36349000000000004	0.09779258642232402
4904	7	8	0.36349000000000004	0.07477396021699817
4997	7	7	0.36349000000000004	0.02472238457042665
623	7	22	0.36446999999999996	0.11436901291128695
4905	7	8	0.36446999999999996	0.056871609403254975
4998	7	7	0.36446999999999996	0.2067212156633548
624	7	22	0.36043000000000003	0.08854643898375678
4906	7	8	0.36043000000000003	0.07513562386980109
4999	7	7	0.36043000000000003	0.06651081239041498
625	7	22	0.3494	0.14144106622240735
4907	7	8	0.3494	0.10750452079566004
5000	7	7	0.3494	0.0734073641145529
626	7	22	0.31622	0.1301957517700958
4908	7	8	0.31622	0.04041591320072333
627	7	22	0.31484	0.28138275718450645
4909	7	8	0.31484	0.10397830018083186
5001	7	7	0.31484	0.4111630625365284
628	7	22	0.29725999999999997	0.7044981257809246
4910	7	8	0.29725999999999997	0.13462929475587704
5002	7	7	0.29725999999999997	0.4153126826417299
629	7	22	0.26737	0.7342357351103708
4911	7	8	0.26737	0.26247739602169984
5003	7	7	0.26737	0.2596727060198715
630	7	22	0.2335	0.31915868388171603
4912	7	8	0.2335	0.0864376130198915
5004	7	7	0.2335	0.08468731735827002
631	7	22	0.31581	0.2598917117867556
4913	7	8	0.31581	0.08933092224231465
5005	7	7	0.31581	0.10391583869082407
632	7	23	0.3312	0.07059558517284464
4914	7	9	0.3312	0.05108499095840868
5006	7	8	0.3312	0.021566335476329638
633	7	23	0.35603	0.14181591003748434
4915	7	9	0.35603	0.0
5007	7	8	0.35603	0.019170075978959672
634	7	23	0.36148	0.06339025406080799
4916	7	9	0.36148	0.077124773960217
5008	7	8	0.36148	0.07556984219754531
635	7	23	0.35356	0.07155351936693044
4917	7	9	0.35356	0.02802893309222423
5009	7	8	0.35356	0.07942723553477499
636	7	23	0.36463	0.03952519783423573
4918	7	9	0.36463	0.05415913200723327
5010	7	8	0.36463	0.04149620105201637
637	7	23	0.35512	0.10133277800916284
4919	7	9	0.35512	0.034352106820976495
5011	7	8	0.35512	0.02259677728696669
638	7	23	0.32642	0.2054977092877968
4920	7	9	0.32642	0.08079610960849909
5012	7	8	0.32642	0.08907066281180598
639	7	23	0.27818000000000004	0.2295710120783007
4921	7	9	0.27818000000000004	0.0897122983716094
5013	7	8	0.27818000000000004	0.05344815113851549
640	7	23	0.2326	0.32857142857142857
4922	7	9	0.2326	0.2073236889692586
5014	7	8	0.2326	0.19982466393921686
641	7	23	0.21379	0.3773427738442315
4923	7	9	0.21379	0.2900542495479204
5015	7	8	0.21379	0.40748100526008185
642	7	23	0.20720999999999998	0.5778009162848813
4924	7	9	0.20720999999999998	0.3618444846292948
5016	7	8	0.20720999999999998	0.1808883693746348
643	7	23	0.25777	0.4191170345689297
4925	7	9	0.25777	0.07676311030741413
5017	7	8	0.25777	0.17142022209234364
644	7	24	0.31224	0.09887546855476884
4926	7	10	0.31224	0.04918625678119349
5018	7	9	0.31224	0.04097019286966686
645	7	24	0.3424	0.05872553102873802
4927	7	10	0.3424	0.023146473779385168
5019	7	9	0.3424	0.10426651081239044
646	7	24	0.33339	0.03132028321532695
4928	7	10	0.33339	0.04059674502712478
5020	7	9	0.33339	0.08176504967855057
647	7	24	0.36484	0.013660974593919198
4929	7	10	0.36484	0.0367992766726944
5021	7	9	0.36484	0.16230274693161895
648	7	24	0.35453	0.05385256143273636
4930	7	10	0.35453	0.07133815551537069
5022	7	9	0.35453	0.1093512565751023
649	7	24	0.33685	0.038900458142440655
4931	7	10	0.33685	0.09385171790235082
5023	7	9	0.33685	0.05751022793687902
650	7	24	0.3407	0.1065389421074552
4932	7	10	0.3407	0.1365280289330922
5024	7	9	0.3407	0.09877264757451784
651	7	24	0.29158	0.1865472719700125
4933	7	10	0.29158	0.2469258589511754
5025	7	9	0.29158	0.16873173582700174
652	7	24	0.25806	0.3210745522698876
4934	7	10	0.25806	0.3127486437613021
5026	7	9	0.25806	0.1860900058445354
653	7	24	0.22691	0.35889212827988337
4935	7	10	0.22691	0.26148282097649184
5027	7	9	0.22691	0.7725306838106373
654	7	24	0.26646	0.6866722199083715
4936	7	10	0.26646	0.2417721518987341
5028	7	9	0.26646	0.1874342489772064
655	7	24	0.3016	0.17496876301541026
4937	7	10	0.3016	0.09792043399638337
5029	7	9	0.3016	0.13337229690239627
656	7	25	0.3433	0.20312369845897546
4938	7	11	0.3433	0.13444846292947554
5030	7	11	0.3433	0.040444184687317364
657	7	25	0.35675999999999997	0.0608496459808413
4939	7	11	0.35675999999999997	0.07513562386980109
5031	7	11	0.35675999999999997	0.032144944476914086
658	7	25	0.3579	0.030029154518950437
4940	7	11	0.3579	0.0406871609403255
5032	7	11	0.3579	0.09088252483927528
659	7	25	0.36572	0.008246563931695126
4941	7	11	0.36572	0.04683544303797468
5033	7	11	0.36572	0.137989479836353
660	7	25	0.35877	0.015993336109954185
4942	7	11	0.35877	0.02377938517179023
5034	7	11	0.35877	0.1845119812974869
661	7	25	0.32748	0.028279883381924206
4943	7	11	0.32748	0.15768535262206151
5035	7	11	0.32748	0.18258328462887197
662	7	25	0.32176	0.061349437734277375
4944	7	11	0.32176	0.08390596745027122
5036	7	11	0.32176	0.09918176504967856
663	7	25	0.28785	0.0790920449812578
4945	7	11	0.28785	0.29122965641952986
5037	7	11	0.28785	0.2540619520748101
664	7	25	0.24996999999999997	0.2548937942523948
4946	7	11	0.24996999999999997	0.12160940325497288
5038	7	11	0.24996999999999997	0.2188778492109877
665	7	25	0.22266999999999998	0.6972511453561016
4947	7	11	0.22266999999999998	0.1852622061482821
5039	7	11	0.22266999999999998	0.1507305669199299
666	7	25	0.24334	0.2179508538109121
4948	7	11	0.24334	0.4658227848101267
5040	7	11	0.24334	0.7161893629456461
667	7	25	0.21709	0.3393586005830904
4949	7	11	0.21709	0.2125678119349005
5041	7	11	0.21709	0.1972530683810637
668	10	16	0.35274	0.011655629139072848
669	10	16	0.35274	0.0899337748344371
1913	10	8	0.35274	0.11730617088607595
670	10	16	0.36361	0.015629139072847683
671	10	16	0.36361	0.10026490066225167
1914	10	8	0.36361	0.12960838607594935
672	10	16	0.36399000000000004	0.009271523178807948
673	10	16	0.36399000000000004	0.09549668874172186
1915	10	8	0.36399000000000004	0.09600474683544304
674	10	16	0.35677	0.011920529801324506
675	10	16	0.35677	0.06317880794701987
1916	10	8	0.35677	0.2980617088607595
676	10	16	0.36002	0.02874172185430464
677	10	16	0.36002	0.2773509933774835
1917	10	8	0.36002	0.18744066455696204
678	10	16	0.35241	0.02516556291390729
679	10	16	0.35241	0.19403973509933775
1918	10	8	0.35241	0.2650316455696202
680	10	16	0.34244	0.04807947019867551
681	10	16	0.34244	0.21033112582781455
1919	10	8	0.34244	0.3067642405063291
682	10	16	0.32118	0.0537748344370861
683	10	16	0.32118	0.4140397350993379
1920	10	8	0.32118	0.2799841772151899
